,line,station,id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng
145,Amersfoort - Zwolle,Wezep,524.0,WZ,8400690.0,Wezep,Wezep,Wezep,wezep,NL,stoptreinstation,52.454166412354,6.0025000572205
146,Amersfoort - Zwolle,Zwolle,532.0,ZL,8400747.0,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.50472259521499,6.0919442176819
147,Amsterdam Centraal - Haarlem,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
148,Amsterdam Centraal - Haarlem,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935
149,Amsterdam Centraal - Haarlem,Halfweg-Zwanenburg,684.0,HWZB,8400400.0,Halfweg-Zw,Halfweg-Zw.,Halfweg-Zwanenburg,halfweg-zwanenburg,NL,stoptreinstation,52.385934999999996,4.747165
150,Amsterdam Centraal - Haarlem,Haarlem Spaarnwoude,245.0,HLMS,8400270.0,Spaarnwde,Spaarnwoude,Haarlem Spaarnwoude,haarlem-spaarnwoude,NL,stoptreinstation,52.382778167725,4.6730556488037
151,Amsterdam Centraal - Haarlem,Haarlem,244.0,HLM,8400285.0,Haarlem,Haarlem,Haarlem,haarlem,NL,knooppuntIntercitystation,52.38777923584001,4.638333320617701
152,Amsterdam Centraal - Hoorn,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
153,Amsterdam Centraal - Hoorn,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935
154,Amsterdam Centraal - Hoorn,Zaandam,529.0,ZD,8400731.0,Zaandam,Zaandam,Zaandam,zaandam,NL,knooppuntIntercitystation,52.438888549805,4.8136110305786
155,Amsterdam Centraal - Hoorn,Zaandam Kogerveld,530.0,ZDK,8400728.0,Kogerveld,Kogerveld,Zaandam Kogerveld,zaandam-kogerveld,NL,stoptreinstation,52.456665039062,4.8202776908875
156,Amsterdam Centraal - Hoorn,Purmerend Weidevenne,389.0,PMW,8400499.0,Weidevenne,Weidevenne,Purmerend Weidevenne,purmerend-weidevenne,NL,stoptreinstation,52.496590632542,4.9356293678284
157,Amsterdam Centraal - Hoorn,Purmerend,388.0,PMR,8400508.0,Purmerend,Purmerend,Purmerend,purmerend,NL,knooppuntStoptreinstation,52.50305557250999,4.9536108970642
158,Amsterdam Centraal - Hoorn,Purmerend Overwhere,387.0,PMO,8400506.0,Overwhere,Overwhere,Purmerend Overwhere,purmerend-overwhere,NL,stoptreinstation,52.51139068603501,4.9683332443237
159,Amsterdam Centraal - Hoorn,Hoorn,252.0,HN,8400337.0,Hoorn,Hoorn,Hoorn,hoorn,NL,knooppuntIntercitystation,52.644721984863004,5.0555553436279
160,Amsterdam Centraal - Lelystad Centrum,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
161,Amsterdam Centraal - Lelystad Centrum,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401
162,Amsterdam Centraal - Lelystad Centrum,Amsterdam Science Park,48.0,ASSP,8400235.0,Scienceprk,Science Park,Amsterdam Science Park,amsterdam-science-park,NL,stoptreinstation,52.355259999999994,4.94651
163,Amsterdam Centraal - Lelystad Centrum,Diemen,135.0,DMN,8400165.0,Diemen,Diemen,Diemen,diemen,NL,stoptreinstation,52.34515,4.967566000000001
164,Amsterdam Centraal - Lelystad Centrum,Weesp,513.0,WP,8400685.0,Weesp,Weesp,Weesp,weesp,NL,knooppuntStoptreinstation,52.3127784729,5.043055534362799
165,Amsterdam Centraal - Lelystad Centrum,Almere Poort,680.0,AMPO,8400450.0,Poort,Poort,Almere Poort,almere-poort,NL,stoptreinstation,52.342778,5.151944
166,Amsterdam Centraal - Lelystad Centrum,Almere Muziekwijk,19.0,ALMM,8400082.0,Muziekwijk,Muziekwijk,Almere Muziekwijk,almere-muziekwijk,NL,stoptreinstation,52.367500305176,5.1902775764464995
167,Amsterdam Centraal - Lelystad Centrum,Almere Centrum,17.0,ALM,8400080.0,Almere C,Almere C.,Almere Centrum,almere-centrum,NL,knooppuntIntercitystation,52.375029999999995,5.21764
168,Amsterdam Centraal - Lelystad Centrum,Almere Parkwijk,21.0,ALMP,8400104.0,Parkwijk,Parkwijk,Almere Parkwijk,almere-parkwijk,NL,stoptreinstation,52.376667022705,5.244722366333
169,Amsterdam Centraal - Lelystad Centrum,Almere Buiten,18.0,ALMB,8400081.0,Buiten,Buiten,Almere Buiten,almere-buiten,NL,stoptreinstation,52.394165039062,5.2780556678772
170,Amsterdam Centraal - Lelystad Centrum,Almere Oostvaarders,20.0,ALMO,8400226.0,Oostvaard,Oostvaarders,Almere Oostvaarders,almere-oostvaarders,NL,stoptreinstation,52.403331756591996,5.3005557060242
171,Amsterdam Centraal - Lelystad Centrum,Lelystad Centrum,313.0,LLS,8400394.0,Lelystad C,Lelystad C.,Lelystad Centrum,lelystad-centrum,NL,knooppuntIntercitystation,52.507778167725,5.4727778434753
172,Amsterdam Centraal - Schiphol Airport,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
173,Amsterdam Centraal - Schiphol Airport,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935
174,Amsterdam Centraal - Schiphol Airport,Amsterdam Lelylaan,44.0,ASDL,8400079.0,Lelylaan,Lelylaan,Amsterdam Lelylaan,amsterdam-lelylaan,NL,stoptreinstation,52.357776641846,4.8338890075684
175,Amsterdam Centraal - Schiphol Airport,Schiphol Airport,428.0,SHL,8400561.0,Schiphol,Schiphol Airport,Schiphol Airport,schiphol-airport,NL,megastation,52.30944442749001,4.7619442939758
176,Amsterdam Centraal - Utrecht Centraal,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
177,Amsterdam Centraal - Utrecht Centraal,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401
178,Amsterdam Centraal - Utrecht Centraal,Amsterdam Amstel,40.0,ASA,8400057.0,Amstel,Amstel,Amsterdam Amstel,amsterdam-amstel,NL,intercitystation,52.346668243408004,4.9177780151367
179,Amsterdam Centraal - Utrecht Centraal,Duivendrecht,155.0,DVD,8400194.0,Duivendrt,Duivendrecht,Duivendrecht,duivendrecht,NL,knooppuntStoptreinstation,52.323333740234006,4.9363889694214
180,Amsterdam Centraal - Utrecht Centraal,Amsterdam Bijlmer ArenA,41.0,ASB,8400074.0,Bijlmer A,Bijlmer ArenA,Amsterdam Bijlmer ArenA,amsterdam-bijlmer-arena,NL,knooppuntStoptreinstation,52.3122215271,4.9469442367554
181,Amsterdam Centraal - Utrecht Centraal,Amsterdam Holendrecht,47.0,ASHD,8400231.0,Holendrcht,Holendrecht,Amsterdam Holendrecht,amsterdam-holendrecht,NL,stoptreinstation,52.29844,4.95972
182,Amsterdam Centraal - Utrecht Centraal,Abcoude,5.0,AC,8400047.0,Abcoude,Abcoude,Abcoude,abcoude,NL,stoptreinstation,52.2785,4.977
183,Amsterdam Centraal - Utrecht Centraal,Breukelen,81.0,BKL,8400133.0,Breukelen,Breukelen,Breukelen,breukelen,NL,knooppuntStoptreinstation,52.171490000000006,4.9906
184,Amsterdam Centraal - Utrecht Centraal,Maarssen,327.0,MAS,8400419.0,Maarssen,Maarssen,Maarssen,maarssen,NL,stoptreinstation,52.135276794434006,5.033611297607401
185,Amsterdam Centraal - Utrecht Centraal,Utrecht Zuilen,473.0,UTZL,8400613.0,Zuilen,Zuilen,Utrecht Zuilen,utrecht-zuilen,NL,stoptreinstation,52.103055,5.09
186,Amsterdam Centraal - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
187,Amsterdam Centraal - Woerden,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
188,Amsterdam Centraal - Woerden,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401
189,Amsterdam Centraal - Woerden,Amsterdam Amstel,40.0,ASA,8400057.0,Amstel,Amstel,Amsterdam Amstel,amsterdam-amstel,NL,intercitystation,52.346668243408004,4.9177780151367
190,Amsterdam Centraal - Woerden,Duivendrecht,155.0,DVD,8400194.0,Duivendrt,Duivendrecht,Duivendrecht,duivendrecht,NL,knooppuntStoptreinstation,52.323333740234006,4.9363889694214
191,Amsterdam Centraal - Woerden,Amsterdam Bijlmer ArenA,41.0,ASB,8400074.0,Bijlmer A,Bijlmer ArenA,Amsterdam Bijlmer ArenA,amsterdam-bijlmer-arena,NL,knooppuntStoptreinstation,52.3122215271,4.9469442367554
192,Amsterdam Centraal - Woerden,Amsterdam Holendrecht,47.0,ASHD,8400231.0,Holendrcht,Holendrecht,Amsterdam Holendrecht,amsterdam-holendrecht,NL,stoptreinstation,52.29844,4.95972
193,Amsterdam Centraal - Woerden,Abcoude,5.0,AC,8400047.0,Abcoude,Abcoude,Abcoude,abcoude,NL,stoptreinstation,52.2785,4.977
194,Amsterdam Centraal - Woerden,Breukelen,81.0,BKL,8400133.0,Breukelen,Breukelen,Breukelen,breukelen,NL,knooppuntStoptreinstation,52.171490000000006,4.9906
195,Amsterdam Centraal - Woerden,Woerden,503.0,WD,8400702.0,Woerden,Woerden,Woerden,woerden,NL,knooppuntStoptreinstation,52.084999084473,4.8936109542847
196,Antwerpen-Centraal - Breda,Antwerpen-Centraal,,,,,,,,,,,
197,Antwerpen-Centraal - Breda,Antwerpen-Luchtbal,,,,,,,,,,,
198,Antwerpen-Centraal - Breda,Noorderkempen,,,,,,,,,,,
199,Antwerpen-Centraal - Breda,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083
200,Antwerpen-Centraal - Brussels Airport-Zaventem,Antwerpen-Centraal,,,,,,,,,,,
201,Antwerpen-Centraal - Brussels Airport-Zaventem,Antwerpen-Berchem,,,,,,,,,,,
202,Antwerpen-Centraal - Brussels Airport-Zaventem,Mechelen,,,,,,,,,,,
203,Antwerpen-Centraal - Brussels Airport-Zaventem,Brussels Airport-Zaventem,,,,,,,,,,,
204,Antwerpen-Centraal - Roosendaal,Antwerpen-Centraal,,,,,,,,,,,
205,Antwerpen-Centraal - Roosendaal,Antwerpen-Luchtbal,,,,,,,,,,,
206,Antwerpen-Centraal - Roosendaal,Antwerpen-Noorderdokken,,,,,,,,,,,
207,Antwerpen-Centraal - Roosendaal,Ekeren,,,,,,,,,,,
208,Antwerpen-Centraal - Roosendaal,Sint-Mariaburg,,,,,,,,,,,
209,Antwerpen-Centraal - Roosendaal,Kapellen,,,,,,,,,,,
210,Antwerpen-Centraal - Roosendaal,Heide (B),,,,,,,,,,,
211,Antwerpen-Centraal - Roosendaal,Kijkuit,,,,,,,,,,,
212,Antwerpen-Centraal - Roosendaal,Kalmthout,,,,,,,,,,,
213,Antwerpen-Centraal - Roosendaal,Wildert,,,,,,,,,,,
214,Antwerpen-Centraal - Roosendaal,Essen (B),,,,,,,,,,,
215,Antwerpen-Centraal - Roosendaal,Roosendaal,405.0,RSD,8400526.0,Roosendaal,Roosendaal,Roosendaal,roosendaal,NL,knooppuntIntercitystation,51.540279388428004,4.4583334922791
216,Apeldoorn - Deventer,Apeldoorn,31.0,APD,8400066.0,Apeldoorn,Apeldoorn,Apeldoorn,apeldoorn,NL,knooppuntIntercitystation,52.209167480469,5.970277786254901
217,Apeldoorn - Deventer,Apeldoorn Osseveld,33.0,APDO,8400229.0,Osseveld,Osseveld,Apeldoorn Osseveld,apeldoorn-osseveld,NL,stoptreinstation,52.215278625488004,6.0044445991516
218,Apeldoorn - Deventer,Twello,460.0,TWL,8400599.0,Twello,Twello,Twello,twello,NL,stoptreinstation,52.237777709961,6.0986108779907
219,Apeldoorn - Deventer,Deventer,153.0,DV,8400173.0,Deventer,Deventer,Deventer,deventer,NL,knooppuntIntercitystation,52.257499694824,6.160555362701401
220,Apeldoorn - Zutphen,Apeldoorn,31.0,APD,8400066.0,Apeldoorn,Apeldoorn,Apeldoorn,apeldoorn,NL,knooppuntIntercitystation,52.209167480469,5.970277786254901
221,Apeldoorn - Zutphen,Apeldoorn De Maten,32.0,APDM,8400233.0,De Maten,De Maten,Apeldoorn De Maten,apeldoorn-de-maten,NL,stoptreinstation,52.205276489258004,6.0005555152892995
222,Apeldoorn - Zutphen,Klarenbeek,282.0,KBK,8400361.0,Klarenbk,Klarenbeek,Klarenbeek,klarenbeek,NL,stoptreinstation,52.17805480957,6.083611011505099
223,Apeldoorn - Zutphen,Voorst-Empe,481.0,VEM,8400668.0,Voorst-E,Voorst-Empe,Voorst-Empe,voorst-empe,NL,stoptreinstation,52.157501220703004,6.1436109542847
224,Apeldoorn - Zutphen,Zutphen,534.0,ZP,8400744.0,Zutphen,Zutphen,Zutphen,zutphen,NL,knooppuntIntercitystation,52.145278930664,6.1941666603088
225,Arnhem Centraal - Düsseldorf Hbf,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
226,Arnhem Centraal - Düsseldorf Hbf,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046
227,Arnhem Centraal - Düsseldorf Hbf,Westervoort,545.0,WTV,8400688.0,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695
228,Arnhem Centraal - Düsseldorf Hbf,Duiven,156.0,DVN,8400193.0,Duiven,Duiven,Duiven,duiven,NL,stoptreinstation,51.943332672119,6.0147223472595
229,Arnhem Centraal - Düsseldorf Hbf,Zevenaar,538.0,ZV,8400735.0,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.923053741455,6.071944236755401
230,Arnhem Centraal - Düsseldorf Hbf,Elten,,,,,,,,,,,
231,Arnhem Centraal - Düsseldorf Hbf,Emmerich,,,,,,,,,,,
232,Arnhem Centraal - Düsseldorf Hbf,Wesel,,,,,,,,,,,
233,Arnhem Centraal - Düsseldorf Hbf,Oberhausen-Sterkrade,,,,,,,,,,,
234,Arnhem Centraal - Düsseldorf Hbf,Oberhausen Hbf,,,,,,,,,,,
235,Arnhem Centraal - Düsseldorf Hbf,Duisburg Hbf,,,,,,,,,,,
236,Arnhem Centraal - Düsseldorf Hbf,Düsseldorf Flughafen,,,,,,,,,,,
237,Arnhem Centraal - Düsseldorf Hbf,Düsseldorf Hbf,,,,,,,,,,,
238,Arnhem Centraal - Frankfurt (M) Hbf,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
239,Arnhem Centraal - Frankfurt (M) Hbf,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046
240,Arnhem Centraal - Frankfurt (M) Hbf,Westervoort,545.0,WTV,8400688.0,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695
241,Arnhem Centraal - Frankfurt (M) Hbf,Duiven,156.0,DVN,8400193.0,Duiven,Duiven,Duiven,duiven,NL,stoptreinstation,51.943332672119,6.0147223472595
242,Arnhem Centraal - Frankfurt (M) Hbf,Zevenaar,538.0,ZV,8400735.0,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.923053741455,6.071944236755401
243,Arnhem Centraal - Frankfurt (M) Hbf,Emmerich,,,,,,,,,,,
244,Arnhem Centraal - Frankfurt (M) Hbf,Oberhausen Hbf,,,,,,,,,,,
245,Arnhem Centraal - Frankfurt (M) Hbf,Duisburg Hbf,,,,,,,,,,,
246,Arnhem Centraal - Frankfurt (M) Hbf,Düsseldorf Hbf,,,,,,,,,,,
247,Arnhem Centraal - Frankfurt (M) Hbf,Köln Messe/Deutz,,,,,,,,,,,
248,Arnhem Centraal - Frankfurt (M) Hbf,Köln Hbf,,,,,,,,,,,
249,Arnhem Centraal - Frankfurt (M) Hbf,Frankfurt Flughafen Fernb,,,,,,,,,,,
250,Arnhem Centraal - Frankfurt (M) Hbf,Frankfurt (M) Hbf,,,,,,,,,,,
251,Arnhem Centraal - Nijmegen,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
252,Arnhem Centraal - Nijmegen,Arnhem Zuid,11.0,AHZ,8400227.0,Arnhem Z,Arnhem Zuid,Arnhem Zuid,arnhem-zuid,NL,stoptreinstation,51.955001831055,5.8519444465637
253,Arnhem Centraal - Nijmegen,Elst,184.0,EST,8400207.0,Elst,Elst,Elst,elst,NL,knooppuntStoptreinstation,51.916942596435,5.8550000190735
254,Arnhem Centraal - Nijmegen,Nijmegen Lent,358.0,NML,8400451.0,Lent,Lent,Nijmegen Lent,nijmegen-lent,NL,stoptreinstation,51.863153999999994,5.859625
255,Arnhem Centraal - Nijmegen,Nijmegen,355.0,NM,8400470.0,Nijmegen,Nijmegen,Nijmegen,nijmegen,NL,knooppuntIntercitystation,51.843612670898,5.852222442626901
256,Arnhem Centraal - Tiel,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
257,Arnhem Centraal - Tiel,Arnhem Zuid,11.0,AHZ,8400227.0,Arnhem Z,Arnhem Zuid,Arnhem Zuid,arnhem-zuid,NL,stoptreinstation,51.955001831055,5.8519444465637
258,Arnhem Centraal - Tiel,Elst,184.0,EST,8400207.0,Elst,Elst,Elst,elst,NL,knooppuntStoptreinstation,51.916942596435,5.8550000190735
259,Arnhem Centraal - Tiel,Zetten-Andelst,526.0,ZA,8400734.0,Zetten-And,Zetten-Andelst,Zetten-Andelst,zetten-andelst,NL,stoptreinstation,51.920056,5.722840799999999
260,Arnhem Centraal - Tiel,Hemmen-Dodewaard,251.0,HMN,8400315.0,Hemmen-D,Hemmen-Dodew.,Hemmen-Dodewaard,hemmen-dodewaard,NL,stoptreinstation,51.9222129,5.6737254
261,Arnhem Centraal - Tiel,Opheusden,377.0,OP,8400494.0,Opheusden,Opheusden,Opheusden,opheusden,NL,stoptreinstation,51.9261615,5.6371145
262,Arnhem Centraal - Tiel,Kesteren,299.0,KTR,8400359.0,Kesteren,Kesteren,Kesteren,kesteren,NL,stoptreinstation,51.9313869,5.583346499999999
263,Arnhem Centraal - Tiel,Tiel,458.0,TL,8400596.0,Tiel,Tiel,Tiel,tiel,NL,knooppuntStoptreinstation,51.889446258545,5.4222221374512
264,Arnhem Centraal - Utrecht Centraal,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
265,Arnhem Centraal - Utrecht Centraal,Oosterbeek,381.0,OTB,8400489.0,Oosterbeek,Oosterbeek,Oosterbeek,oosterbeek,NL,stoptreinstation,51.99499893188501,5.8400001525879
266,Arnhem Centraal - Utrecht Centraal,Wolfheze,505.0,WF,8400704.0,Wolfheze,Wolfheze,Wolfheze,wolfheze,NL,stoptreinstation,52.005554199219,5.7936110496521
267,Arnhem Centraal - Utrecht Centraal,Ede-Wageningen,162.0,ED,8400200.0,Ede-Wag,Ede-Wageningen,Ede-Wageningen,ede-wageningen,NL,knooppuntIntercitystation,52.027778625488004,5.6730556488037
268,Arnhem Centraal - Utrecht Centraal,Veenendaal-De Klomp,285.0,KLP,8400637.0,De Klomp,De Klomp,Veenendaal-De Klomp,veenendaal-de-klomp,NL,stoptreinstation,52.045833587646,5.5738887786864995
269,Arnhem Centraal - Utrecht Centraal,Maarn,339.0,MRN,8400417.0,Maarn,Maarn,Maarn,maarn,NL,knooppuntStoptreinstation,52.064167022705,5.3699998855591
270,Arnhem Centraal - Utrecht Centraal,Driebergen-Zeist,122.0,DB,8400182.0,Driebergen,Driebergen-Zeist,Driebergen-Zeist,driebergen-zeist,NL,knooppuntStoptreinstation,52.065277099609006,5.25861120224
271,Arnhem Centraal - Utrecht Centraal,Bunnik,88.0,BNK,8400141.0,Bunnik,Bunnik,Bunnik,bunnik,NL,stoptreinstation,52.063056945801,5.1944446563721
272,Arnhem Centraal - Utrecht Centraal,Utrecht Vaartsche Rijn,797.0,UTVR,8400606.0,VaartscheR,Vaartsche Rijn,Utrecht Vaartsche Rijn,utrecht-vaartsche-rijn,NL,knooppuntStoptreinstation,52.078889000000004,5.1216669999999995
273,Arnhem Centraal - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
274,Arnhem Centraal - Winterswijk,Winterswijk,522.0,WW,8400698.0,Winterswk,Winterswijk,Winterswijk,winterswijk,NL,knooppuntStoptreinstation,51.967730700000004,6.7155181
275,Arnhem Centraal - Winterswijk,Aalten,51.0,ATN,8400045.0,Aalten,Aalten,Aalten,aalten,NL,stoptreinstation,51.921326524551,6.5786272287369005
276,Arnhem Centraal - Winterswijk,Varsseveld,496.0,VSV,8400635.0,Varsseveld,Varsseveld,Varsseveld,varsseveld,NL,stoptreinstation,51.937257,6.458839
277,Arnhem Centraal - Winterswijk,Terborg,454.0,TBG,8400592.0,Terborg,Terborg,Terborg,terborg,NL,stoptreinstation,51.9224549,6.3642465999999995
278,Arnhem Centraal - Winterswijk,Gaanderen,199.0,GDR,8400241.0,Gaanderen,Gaanderen,Gaanderen,gaanderen,NL,stoptreinstation,51.93074,6.3486
279,Arnhem Centraal - Winterswijk,Doetinchem,145.0,DTC,8400177.0,Doetinchem,Doetinchem,Doetinchem,doetinchem,NL,knooppuntStoptreinstation,51.9585962,6.2962148000000004
280,Arnhem Centraal - Winterswijk,Doetinchem De Huet,146.0,DTCH,8400184.0,De Huet,De Huet,Doetinchem De Huet,doetinchem-de-huet,NL,stoptreinstation,51.95914129999999,6.259852099999999
281,Arnhem Centraal - Winterswijk,Wehl,510.0,WL,8400686.0,Wehl,Wehl,Wehl,wehl,NL,stoptreinstation,51.957806500000004,6.213844
282,Arnhem Centraal - Winterswijk,Didam,128.0,DID,8400174.0,Didam,Didam,Didam,didam,NL,stoptreinstation,51.933502000000004,6.1324106
283,Arnhem Centraal - Winterswijk,Zevenaar,538.0,ZV,8400735.0,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.923053741455,6.071944236755401
284,Arnhem Centraal - Winterswijk,Duiven,156.0,DVN,8400193.0,Duiven,Duiven,Duiven,duiven,NL,stoptreinstation,51.943332672119,6.0147223472595
285,Arnhem Centraal - Winterswijk,Westervoort,545.0,WTV,8400688.0,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695
286,Arnhem Centraal - Winterswijk,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046
287,Arnhem Centraal - Winterswijk,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
288,Arnhem Centraal - Zutphen,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901
289,Arnhem Centraal - Zutphen,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046
290,Arnhem Centraal - Zutphen,Arnhem Presikhaaf,10.0,AHPR,8400075.0,Presikhaaf,Presikhaaf,Arnhem Presikhaaf,arnhem-presikhaaf,NL,stoptreinstation,51.988056182861,5.943888664245599
291,Arnhem Centraal - Zutphen,Velp,491.0,VP,8400640.0,Velp,Velp,Velp,velp,NL,stoptreinstation,51.994720458984006,5.9802780151367
292,Arnhem Centraal - Zutphen,Rheden,397.0,RH,8400519.0,Rheden,Rheden,Rheden,rheden,NL,stoptreinstation,52.0101,6.0314
293,Arnhem Centraal - Zutphen,Dieren,141.0,DR,8400176.0,Dieren,Dieren,Dieren,dieren,NL,intercitystation,52.044998168945,6.103055477142299
294,Arnhem Centraal - Zutphen,Brummen,84.0,BMN,8400136.0,Brummen,Brummen,Brummen,brummen,NL,stoptreinstation,52.091110229491996,6.146944522857701
295,Arnhem Centraal - Zutphen,Zutphen,534.0,ZP,8400744.0,Zutphen,Zutphen,Zutphen,zutphen,NL,knooppuntIntercitystation,52.145278930664,6.1941666603088
296,Baarn - Utrecht Centraal,Baarn,102.0,BRN,8400086.0,Baarn,Baarn,Baarn,baarn,NL,knooppuntStoptreinstation,52.208332061768,5.2808332443237
297,Baarn - Utrecht Centraal,Soestdijk,420.0,SD,8400569.0,Soestdijk,Soestdijk,Soestdijk,soestdijk,NL,stoptreinstation,52.183612823486,5.300000190734901
298,Baarn - Utrecht Centraal,Soest,438.0,ST,8400567.0,Soest,Soest,Soest,soest,NL,knooppuntStoptreinstation,52.173332214355,5.3099999427795
299,Baarn - Utrecht Centraal,Soest Zuid,448.0,STZ,8400571.0,Soest Z,Soest Z.,Soest Zuid,soest-zuid,NL,stoptreinstation,52.165279388428004,5.3030557632446
300,Baarn - Utrecht Centraal,Den Dolder,132.0,DLD,8400179.0,Den Dolder,Den Dolder,Den Dolder,den-dolder,NL,knooppuntStoptreinstation,52.140277862549,5.2427778244019
301,Baarn - Utrecht Centraal,Bilthoven,77.0,BHV,8400114.0,Bilthoven,Bilthoven,Bilthoven,bilthoven,NL,stoptreinstation,52.13000106811499,5.2038888931274006
302,Baarn - Utrecht Centraal,Utrecht Overvecht,471.0,UTO,8400620.0,Overvecht,Overvecht,Utrecht Overvecht,utrecht-overvecht,NL,knooppuntStoptreinstation,52.110000610352,5.1247220039367996
303,Baarn - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
